assembly,n_seqs,smallest,largest,n_bases,mean_len,n_under_200,n_over_1k,n_over_10k,n_with_orf,mean_orf_percent,n90,n70,n50,n30,n10,gc,gc_skew,at_skew,cpg_ratio,bases_n,proportion_n,linguistic_complexity,CRBB_hits,n_contigs_with_CRBB,p_contigs_with_CRBB,rbh_per_reference,n_refs_with_CRBB,p_refs_with_CRBB,cov25,p_cov25,cov50,p_cov50,cov75,p_cov75,cov85,p_cov85,cov95,p_cov95,reference_coverage,score,optimal_score,cutoff
/mnt/scratch/ljcohen/mmetsp/Oxyrrhis_marina/SRR1300320/trinity/Oxyrrhis_marina_SRR1300320.Trinity.fixed.fasta,11784,201,3171,5103265,433.06729,0,352,0,3064,86.06343,243,355,489,664,964,0.51661,-0.00654,0.00186,1.94638,0,0.0,0.09393,11,11,0.00093,0.00081,11,0.00081,3,0.00022,3,0.00022,1,7e-05,1,7e-05,1,7e-05,0.00023,,,
/mnt/scratch/ljcohen/mmetsp/Porphyridium_aerugineum/SRR1296983/trinity/Porphyridium_aerugineum_SRR1296983.Trinity.fixed.fasta,16974,201,10846,14744520,868.65323,0,4777,3,7986,79.33387,337,840,1476,2216,3550,0.48886,0.01239,0.00809,2.04439,0,0.0,0.16366,9159,9159,0.53959,1.05046,7448,0.85423,4286,0.49157,4024,0.46152,3601,0.41301,3396,0.38949,3165,0.363,0.50957,,,
/mnt/scratch/ljcohen/mmetsp/Perkinsus_chesapeaki/SRR1300220/trinity/Perkinsus_chesapeaki_SRR1300220.Trinity.fixed.fasta,23093,201,1661,8506985,368.37938,0,114,0,2977,82.04903,232,305,391,496,702,0.45098,-0.00043,0.0018,1.80947,0,0.0,0.08124,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,,,
/mnt/scratch/ljcohen/mmetsp/Emiliania_huxleyi/SRR1300234/trinity/Emiliania_huxleyi_SRR1300234.Trinity.fixed.fasta,27976,201,13586,17805074,636.44102,0,4843,2,11749,87.74324,275,531,902,1400,2405,0.68383,0.00918,0.00386,2.34484,0,0.0,0.11242,14922,14922,0.53339,1.08209,11363,0.824,6127,0.44431,5574,0.40421,4841,0.35105,4544,0.32951,4070,0.29514,0.44078,,,
/mnt/scratch/ljcohen/mmetsp/uncultured_eukaryote/SRR1296996/trinity/uncultured_eukaryote_SRR1296996.Trinity.fixed.fasta,38031,201,24450,40995071,1077.93829,0,11014,116,13469,62.7297,363,1196,2367,3802,6631,0.44627,0.01283,0.0038,1.83559,0,0.0,0.18001,11617,11617,0.30546,1.06941,8930,0.82206,4931,0.45393,4781,0.44012,4583,0.42189,4470,0.41149,4313,0.39704,0.48758,,,
/mnt/scratch/ljcohen/mmetsp/Emiliania_huxleyi/SRR1300229/trinity/Emiliania_huxleyi_SRR1300229.Trinity.fixed.fasta,40380,201,13493,25109538,621.83105,0,6519,3,17408,90.70284,280,513,836,1295,2247,0.68454,0.00997,0.00361,2.35134,0,0.0,0.11125,22190,22190,0.54953,1.11496,17513,0.87996,9639,0.48432,8752,0.43975,7616,0.38268,7173,0.36042,6561,0.32967,0.45834,,,
/mnt/scratch/ljcohen/mmetsp/Prasinococcus_capsulatus/SRR1300224/trinity/Prasinococcus_capsulatus_SRR1300224.Trinity.fixed.fasta,11442,201,15843,18659966,1630.8308,0,6831,20,8556,73.10015,877,1690,2410,3349,5336,0.58206,0.00434,0.00258,2.08322,0,0.0,0.26686,9475,9475,0.82809,1.12396,7308,0.8669,3854,0.45718,3665,0.43476,3416,0.40522,3293,0.39063,3114,0.3694,0.48958,,,
/mnt/scratch/ljcohen/mmetsp/Chaetoceros_neogracile/SRR1296833/trinity/Chaetoceros_neogracile_SRR1296833.Trinity.fixed.fasta,21232,201,13387,26520303,1249.0723,0,10102,2,12720,75.00654,601,1294,1882,2703,4372,0.37864,0.00747,0.00516,1.70525,0,0.0,0.20933,14458,14458,0.68095,0.66403,11855,0.54448,6212,0.28531,5692,0.26142,5121,0.2352,4840,0.22229,4443,0.20406,0.25506,,,
/mnt/scratch/ljcohen/mmetsp/Lankesteria_abbotti/SRR1300212/trinity/Lankesteria_abbotti_SRR1300212.Trinity.fixed.fasta,22654,201,7279,13166565,581.20266,0,3307,0,7515,81.34602,261,473,787,1226,2024,0.45365,0.03228,0.00414,1.78712,0,0.0,0.11406,9198,9198,0.40602,0.91714,5090,0.50753,2974,0.29654,2631,0.26234,2169,0.21627,1933,0.19274,1635,0.16303,0.28864,,,
/mnt/scratch/ljcohen/mmetsp/Thalassiosira_oceanica/SRR1300225/trinity/Thalassiosira_oceanica_SRR1300225.Trinity.fixed.fasta,30406,201,13794,28547552,938.87891,0,9846,5,16131,85.02317,379,936,1500,2241,3852,0.5589,0.00932,0.01002,2.03779,0,0.0,0.17081,19697,19697,0.6478,0.73376,16104,0.59991,8673,0.32309,7902,0.29437,6980,0.26002,6516,0.24274,5892,0.21949,0.27917,,,
/mnt/scratch/ljcohen/mmetsp/Tetraselmis_chuii/SRR1296875/trinity/Tetraselmis_chuii_SRR1296875.Trinity.fixed.fasta,38852,201,15604,27702007,713.01367,0,8520,3,14944,77.09417,292,620,1106,1694,2868,0.58038,0.01495,0.00472,2.10014,0,0.0,0.13801,18095,18095,0.46574,0.8024,14743,0.65376,7685,0.34078,7041,0.31223,6123,0.27152,5712,0.25329,5213,0.23116,0.28503,,,
/mnt/scratch/ljcohen/mmetsp/Alexandrium_tamarense/SRR1300222/trinity/Alexandrium_tamarense_SRR1300222.Trinity.fixed.fasta,35454,201,3277,13753447,387.9237,0,960,0,6023,84.51772,227,299,415,597,954,0.57387,0.01145,0.00132,1.97612,0,0.0,0.08315,24419,24419,0.68875,0.72028,20676,0.60988,10793,0.31836,8469,0.24981,5484,0.16176,4241,0.1251,3183,0.09389,0.25302,,,
/mnt/scratch/ljcohen/mmetsp/Goniomonas_pacifica/SRR1296845/trinity/Goniomonas_pacifica_SRR1296845.Trinity.fixed.fasta,55889,201,9320,37259021,666.66108,0,11367,0,25409,87.78463,291,592,952,1365,2152,0.57573,0.00839,0.00742,1.94533,0,0.0,0.1318,36136,36136,0.64657,0.80085,28401,0.62943,15050,0.33354,13600,0.30141,11695,0.25919,10609,0.23512,9145,0.20267,0.30456,,,
/mnt/scratch/ljcohen/mmetsp/Perkinsus_chesapeaki/SRR1300219/trinity/Perkinsus_chesapeaki_SRR1300219.Trinity.fixed.fasta,26358,201,1688,9655104,366.3064,0,197,0,3643,84.41707,231,301,385,497,714,0.46087,0.00267,0.00314,1.80973,0,0.0,0.08102,6320,6320,0.23978,1.09229,4445,0.76823,2321,0.40114,2056,0.35534,1559,0.26944,1263,0.21829,830,0.14345,0.32739,,,
/mnt/scratch/ljcohen/mmetsp/Chlamydomonas_euryale/SRR1296991/trinity/Chlamydomonas_euryale_SRR1296991.Trinity.fixed.fasta,43972,201,14255,32956616,749.49095,0,9507,6,16483,72.94412,302,640,1186,1955,3481,0.62442,0.01065,0.00307,2.27331,0,0.0,0.13111,5,5,0.00011,0.00086,3,0.00052,2,0.00035,2,0.00035,2,0.00035,2,0.00035,0,0.0,0.00047,,,
/mnt/scratch/ljcohen/mmetsp/Asterionellopsis_glacialis/SRR1296977/trinity/Asterionellopsis_glacialis_SRR1296977.Trinity.fixed.fasta,28672,201,11592,26478010,923.4797,0,9611,4,15128,79.52601,384,928,1424,2052,3311,0.43063,0.00808,0.00577,1.77958,0,0.0,0.17131,16466,16466,0.57429,1.11077,13657,0.92128,7558,0.50985,7114,0.4799,6444,0.4347,6154,0.41514,5845,0.39429,0.50027,,,
/mnt/scratch/ljcohen/mmetsp/Emiliania_huxleyi/SRR1300232/trinity/Emiliania_huxleyi_SRR1300232.Trinity.fixed.fasta,40240,201,13791,26056267,647.52155,0,7026,2,18058,89.45109,287,546,884,1360,2397,0.68243,0.00984,0.00372,2.34566,0,0.0,0.11513,23373,23373,0.58084,1.10537,18390,0.86971,10128,0.47898,9228,0.43642,8075,0.38189,7609,0.35985,6921,0.32731,0.45557,,,
/mnt/scratch/ljcohen/mmetsp/Vaucheria_litorea/SRR1300218/trinity/Vaucheria_litorea_SRR1300218.Trinity.fixed.fasta,19056,201,9491,11482838,602.58386,0,2933,0,7770,92.31775,269,492,821,1292,2192,0.45105,0.02191,0.01874,2.06445,0,0.0,0.11965,6846,6846,0.35926,0.96695,5920,0.83616,3478,0.49124,3301,0.46624,3044,0.42994,2913,0.41144,2715,0.38347,0.45321,,,
/mnt/scratch/ljcohen/mmetsp/Chaetoceros_neogracile/SRR1296835/trinity/Chaetoceros_neogracile_SRR1296835.Trinity.fixed.fasta,25132,201,8986,25398753,1010.61408,0,9534,0,13248,76.86707,429,1049,1582,2229,3532,0.37983,0.01274,0.00931,1.71139,0,0.0,0.1785,14888,14888,0.59239,1.14558,11422,0.87889,6511,0.501,6083,0.46807,5483,0.4219,5198,0.39997,4863,0.37419,0.50372,,,
/mnt/scratch/ljcohen/mmetsp/Chattonella_subsalsa/SRR1300238/trinity/Chattonella_subsalsa_SRR1300238.Trinity.fixed.fasta,35385,201,15834,28292823,799.57109,0,9807,6,16120,81.44021,316,785,1271,1824,2971,0.42532,0.01333,0.00943,1.56462,0,0.0,0.14966,16266,16266,0.45969,0.82812,13659,0.6954,7914,0.40291,7426,0.37807,6774,0.34487,6424,0.32705,6001,0.30552,0.35832,,,
/mnt/scratch/ljcohen/mmetsp/Pseudo-nitzschia_australis/SRR1296847/trinity/Pseudo-nitzschia_australis_SRR1296847.Trinity.fixed.fasta,27782,201,8919,27609854,993.80369,0,9950,0,13899,75.62083,397,1054,1654,2346,3576,0.47116,0.00517,0.00592,2.06833,0,0.0,0.17974,180,180,0.00648,0.00201,165,0.00184,69,0.00077,62,0.00069,45,0.0005,39,0.00044,19,0.00021,0.00066,,,
/mnt/scratch/ljcohen/mmetsp/Oxyrrhis_marina/SRR1300319/trinity/Oxyrrhis_marina_SRR1300319.Trinity.fixed.fasta,3906,201,1774,1724268,441.44086,0,78,0,1100,86.19849,249,385,510,645,868,0.53341,-0.01118,-0.00128,1.97595,0,0.0,0.096,1538,1538,0.39375,0.76403,1279,0.63537,600,0.29806,551,0.27372,476,0.23646,439,0.21808,340,0.1689,0.26793,,,
/mnt/scratch/ljcohen/mmetsp/Heterosigma_akashiwo/SRR1296859/trinity/Heterosigma_akashiwo_SRR1296859.Trinity.fixed.fasta,22692,201,8613,12378747,545.5115,0,2381,0,5564,72.04117,273,445,646,972,1749,0.51943,0.01266,0.00348,1.95299,0,0.0,0.10973,9897,9897,0.43614,0.83189,8841,0.74313,4872,0.40952,4651,0.39094,4229,0.35547,3998,0.33605,3712,0.31201,0.36301,,,
/mnt/scratch/ljcohen/mmetsp/Alveolata/SRR1296979/trinity/Alveolata_SRR1296979.Trinity.fixed.fasta,45014,201,9201,36245957,805.2152,0,11971,0,19056,73.83977,329,744,1288,1902,2993,0.5916,0.01056,0.00401,1.85821,0,0.0,0.14768,23052,23052,0.51211,1.11003,17462,0.84085,9883,0.4759,9004,0.43357,7929,0.38181,7479,0.36014,6870,0.33081,0.48375,,,
/mnt/scratch/ljcohen/mmetsp/Heterocapsa_triquetra/SRR1296978/trinity/Heterocapsa_triquetra_SRR1296978.Trinity.fixed.fasta,96553,201,12724,58706660,608.02523,0,15508,3,37778,92.43782,265,484,861,1412,2371,0.65104,0.00601,0.00229,2.13388,0,0.0,0.11364,54110,54110,0.56042,0.96881,43356,0.77627,22716,0.40672,20670,0.37009,18062,0.32339,17119,0.30651,15825,0.28334,0.42021,,,
/mnt/scratch/ljcohen/mmetsp/Compsopogon_caeruleus/SRR1296982/trinity/Compsopogon_caeruleus_SRR1296982.Trinity.fixed.fasta,15370,201,15884,19202169,1249.32785,0,6162,8,6736,57.39364,491,1441,2323,3383,5389,0.50528,0.01932,0.00305,1.77382,0,0.0,0.21694,8045,8045,0.52342,1.21912,6187,0.93757,3675,0.5569,3539,0.53629,3308,0.50129,3201,0.48507,3071,0.46537,0.557,,,
/mnt/scratch/ljcohen/mmetsp/Skeletonema_japonicum/SRR1296995/trinity/Skeletonema_japonicum_SRR1296995.Trinity.fixed.fasta,25027,201,9656,24649577,984.91937,0,8856,0,13518,80.99892,403,1018,1595,2326,3664,0.45096,0.01294,0.00861,1.80169,0,0.0,0.18079,15350,15350,0.61334,1.05469,12481,0.85756,7065,0.48543,6690,0.45967,6075,0.41741,5758,0.39563,5388,0.37021,0.50387,,,
/mnt/scratch/ljcohen/mmetsp/Thalassiosira_rotula/SRR1296989/trinity/Thalassiosira_rotula_SRR1296989.Trinity.fixed.fasta,25604,201,6784,17015851,664.57784,0,5242,0,10360,78.04957,297,601,925,1297,1956,0.48663,0.0208,0.01082,1.92771,0,0.0,0.13486,15954,15954,0.62311,1.0546,13820,0.91354,8068,0.53332,7740,0.51163,7135,0.47164,6845,0.45247,6492,0.42914,0.52391,,,
/mnt/scratch/ljcohen/mmetsp/Bigelowiella_natans/SRR1296871/trinity/Bigelowiella_natans_SRR1296871.Trinity.fixed.fasta,17567,201,8192,9329989,531.10884,0,1931,0,5583,82.3883,253,422,677,1015,1681,0.46809,0.01215,0.00777,1.9696,0,0.0,0.11022,13007,13007,0.74042,0.58189,9262,0.41435,4202,0.18798,2611,0.11681,1778,0.07954,1522,0.06809,1238,0.05538,0.14105,,,
/mnt/scratch/ljcohen/mmetsp/Amphiprora/SRR1296828/trinity/Amphiprora_SRR1296828.Trinity.fixed.fasta,27980,201,15315,25148597,898.80618,0,8175,11,14132,84.26405,354,867,1485,2261,3869,0.50107,0.00394,0.00311,1.95929,0,0.0,0.16449,15481,15481,0.55329,0.85734,12407,0.6871,6549,0.36268,5890,0.32619,5150,0.28521,4800,0.26582,4314,0.23891,0.31241,,,
/mnt/scratch/ljcohen/mmetsp/Tryblionella_compressa/SRR1296831/trinity/Tryblionella_compressa_SRR1296831.Trinity.fixed.fasta,27721,201,9014,22833311,823.6828,0,7642,0,12879,77.69204,328,793,1305,1962,3185,0.46614,0.00759,0.00404,1.82459,0,0.0,0.15766,16293,16293,0.58775,0.75908,13769,0.64149,7424,0.34588,6952,0.32389,6212,0.28941,5737,0.26728,5121,0.23859,0.29956,,,
/mnt/scratch/ljcohen/mmetsp/Cyanoptyche_gloeocystis/SRR1300321/trinity/Cyanoptyche_gloeocystis_SRR1300321.Trinity.fixed.fasta,25974,201,5451,15636650,602.01163,0,4405,0,7454,72.97225,263,482,871,1371,2167,0.54311,0.01547,0.00669,1.98907,0,0.0,0.11898,8935,8935,0.344,1.07211,7538,0.90449,3894,0.46724,3630,0.43557,3335,0.40017,3215,0.38577,3020,0.36237,0.45414,,,
/mnt/scratch/ljcohen/mmetsp/Strombidium_rassoulzadegani/SRR1296873/trinity/Strombidium_rassoulzadegani_SRR1296873.Trinity.fixed.fasta,18993,201,6536,14346460,755.35513,0,4790,0,6379,58.61834,337,695,1074,1527,2356,0.54624,0.00219,0.02888,1.70937,0,0.0,0.14258,10066,10066,0.52998,0.95304,9322,0.8826,5030,0.47624,4868,0.4609,4624,0.4378,4476,0.42378,4242,0.40163,0.45306,,,
/mnt/scratch/ljcohen/mmetsp/Pseudo-nitzschia_australis/SRR1296850/trinity/Pseudo-nitzschia_australis_SRR1296850.Trinity.fixed.fasta,26904,201,7923,27448410,1020.23528,0,10005,0,13592,74.35735,409,1100,1719,2395,3590,0.47042,0.0041,0.00654,2.07022,0,0.0,0.18389,17166,17166,0.63805,1.26137,12302,0.90396,6749,0.49592,6087,0.44728,5281,0.38805,4971,0.36527,4526,0.33257,0.48214,,,
/mnt/scratch/ljcohen/mmetsp/Dolichomastix_tenuilepis/SRR1296860/trinity/Dolichomastix_tenuilepis_SRR1296860.Trinity.fixed.fasta,30764,201,23813,25321181,823.07831,0,8030,7,16358,87.52082,342,746,1242,1943,3409,0.63362,0.00918,0.00826,2.38846,0,0.0,0.14208,24,24,0.00078,0.00176,24,0.00176,1,7e-05,1,7e-05,1,7e-05,1,7e-05,1,7e-05,0.00012,,,
/mnt/scratch/ljcohen/mmetsp/Karenia_brevis/SRR1296853/trinity/Karenia_brevis_SRR1296853.Trinity.fixed.fasta,151063,201,14402,91510655,605.77809,0,24660,5,58985,92.33081,262,487,867,1389,2314,0.53407,0.00813,0.00387,1.95642,0,0.0,0.12109,65005,65005,0.43032,0.93205,51670,0.74085,27574,0.39536,24706,0.35424,21301,0.30542,19734,0.28295,17908,0.25677,0.35014,,,
/mnt/scratch/ljcohen/mmetsp/Skeletonema_dohrnii/SRR1296855/trinity/Skeletonema_dohrnii_SRR1296855.Trinity.fixed.fasta,26755,201,8253,24750307,925.07221,0,8815,0,13761,80.9825,371,945,1504,2174,3380,0.45438,0.01367,0.00836,1.79104,0,0.0,0.17246,16469,16469,0.61555,1.0136,13338,0.8209,7486,0.46073,7052,0.43402,6294,0.38737,5954,0.36645,5553,0.34177,0.48813,,,
/mnt/scratch/ljcohen/mmetsp/Emiliania_huxleyi/SRR1300236/trinity/Emiliania_huxleyi_SRR1300236.Trinity.fixed.fasta,25619,201,15949,16465134,642.6923,0,4475,7,10633,86.46629,275,529,919,1447,2559,0.67552,0.01079,0.00441,2.34788,0,0.0,0.11298,13495,13495,0.52676,1.08945,10168,0.82086,5472,0.44175,4985,0.40244,4371,0.35287,4084,0.3297,3638,0.2937,0.44296,,,
/mnt/scratch/ljcohen/mmetsp/Prymnesium_parvum/SRR1300223/trinity/Prymnesium_parvum_SRR1300223.Trinity.fixed.fasta,39746,201,11323,31417296,790.45177,0,10006,2,17953,82.07501,320,731,1218,1839,3323,0.59576,0.01197,0.00463,2.25251,0,0.0,0.14607,21628,21628,0.54416,0.83332,17853,0.68787,9105,0.35081,8342,0.32141,7281,0.28053,6797,0.26189,6210,0.23927,0.29104,,,
/mnt/scratch/ljcohen/mmetsp/Alexandrium_tamarense/SRR1300221/trinity/Alexandrium_tamarense_SRR1300221.Trinity.fixed.fasta,39466,201,2726,16217412,410.9211,0,1556,0,8134,85.37831,231,315,455,667,1058,0.57987,0.01057,0.00052,1.97878,0,0.0,0.08745,26669,26669,0.67575,0.78665,22589,0.6663,12165,0.35883,10317,0.30432,7489,0.2209,6138,0.18105,4769,0.14067,0.30113,,,
/mnt/scratch/ljcohen/mmetsp/Alexandrium_minutum/SRR1300213/trinity/Alexandrium_minutum_SRR1300213.Trinity.fixed.fasta,38373,201,3187,18979990,494.61835,0,3895,0,13053,92.97027,242,382,637,955,1451,0.64513,0.00833,0.0025,2.09853,0,0.0,0.09972,9891,9891,0.25776,0.80638,8415,0.68604,4299,0.35048,4190,0.34159,3971,0.32374,3846,0.31355,3664,0.29871,0.35655,,,
/mnt/scratch/ljcohen/mmetsp/Eutreptiella_gymnastica/SRR1296866/trinity/Eutreptiella_gymnastica_SRR1296866.Trinity.fixed.fasta,107024,201,14606,62377220,582.83394,0,14463,5,20082,65.66534,256,435,793,1470,2839,0.55084,0.01337,-0.00134,1.75072,0,0.0,0.11484,21548,21548,0.20134,1.076,18271,0.91236,10423,0.52047,9913,0.49501,9121,0.45546,8766,0.43773,8273,0.41311,0.5347,,,
/mnt/scratch/ljcohen/mmetsp/Dinobryon/SRR1296864/trinity/Dinobryon_SRR1296864.Trinity.fixed.fasta,28940,201,9710,29149483,1007.23853,0,10663,0,14741,72.10171,433,1023,1576,2272,3550,0.43843,0.01008,0.00475,1.91588,0,0.0,0.18398,15818,15818,0.54658,0.7826,12094,0.59836,6557,0.32441,6008,0.29725,5324,0.26341,4982,0.24649,4617,0.22843,0.305,,,
/mnt/scratch/ljcohen/mmetsp/Thalassiosira_oceanica/SRR1300227/trinity/Thalassiosira_oceanica_SRR1300227.Trinity.fixed.fasta,29901,201,11680,29548160,988.19973,0,10212,9,16187,83.95684,399,1003,1590,2402,4167,0.55693,0.00928,0.00954,2.03622,0,0.0,0.17762,19917,19917,0.6661,0.72087,16286,0.58945,8727,0.31586,7936,0.28723,6936,0.25104,6460,0.23381,5836,0.21123,0.27329,,,
/mnt/scratch/ljcohen/mmetsp/Thoracosphaera_heimii/SRR1300228/trinity/Thoracosphaera_heimii_SRR1300228.Trinity.fixed.fasta,696,201,1118,185502,266.52586,0,1,0,3,87.56348,209,229,259,304,388,0.541,0.0204,0.03003,2.16138,0,0.0,0.05755,96,96,0.13793,0.68571,94,0.67143,54,0.38571,54,0.38571,53,0.37857,52,0.37143,41,0.29286,0.38773,,,
/mnt/scratch/ljcohen/mmetsp/Ochromonas/SRR1296863/trinity/Ochromonas_SRR1296863.Trinity.fixed.fasta,31798,201,14870,25797315,811.28735,0,8593,2,15423,81.08174,337,764,1232,1821,3069,0.4795,0.01208,0.00861,2.01444,0,0.0,0.15614,18567,18567,0.5839,0.89179,13860,0.66571,7594,0.36475,6416,0.30817,5276,0.25341,4779,0.22954,4216,0.2025,0.28402,,,
/mnt/scratch/ljcohen/mmetsp/Thalassiosira_gravida/SRR1296987/trinity/Thalassiosira_gravida_SRR1296987.Trinity.fixed.fasta,31486,201,12472,27579685,875.93486,0,8711,5,13536,73.41677,333,846,1502,2358,4132,0.48722,0.0144,0.00851,1.96259,0,0.0,0.16144,16351,16351,0.51931,1.16187,12651,0.89896,7236,0.51418,6723,0.47772,5934,0.42166,5589,0.39714,5206,0.36993,0.49336,,,
/mnt/scratch/ljcohen/mmetsp/Thalassiosira_gravida/SRR1296992/trinity/Thalassiosira_gravida_SRR1296992.Trinity.fixed.fasta,24876,201,6811,17907416,719.86718,0,6061,0,10183,70.78249,312,684,1034,1436,2163,0.478,0.01796,0.00899,1.94543,0,0.0,0.14413,13031,13031,0.52384,1.04759,11666,0.93786,6623,0.53244,6420,0.51612,6046,0.48605,5841,0.46957,5602,0.45036,0.52327,,,
/mnt/scratch/ljcohen/mmetsp/Skeletonema_grethae/SRR1296994/trinity/Skeletonema_grethae_SRR1296994.Trinity.fixed.fasta,23756,201,12931,19516782,821.55169,0,6764,3,11430,82.16795,332,797,1292,1860,3033,0.45368,0.01483,0.00945,1.79924,0,0.0,0.1573,14985,14985,0.63079,1.09292,12113,0.88345,6949,0.50682,6530,0.47626,5867,0.4279,5573,0.40646,5270,0.38436,0.51061,,,
/mnt/scratch/ljcohen/mmetsp/Cafeteria_roenbergensis/SRR1300216/trinity/Cafeteria_roenbergensis_SRR1300216.Trinity.fixed.fasta,25239,201,20716,21161626,838.44946,0,6644,24,12898,91.2966,324,796,1363,2118,4059,0.70404,0.00737,0.00109,2.2172,0,0.0,0.13355,14812,14812,0.58687,0.87232,11552,0.68033,6007,0.35377,5197,0.30607,4315,0.25412,3905,0.22998,3414,0.20106,0.26417,,,
/mnt/scratch/ljcohen/mmetsp/Amorphochlora_amoebiformis/SRR1296869/trinity/Amorphochlora_amoebiformis_SRR1296869.Trinity.fixed.fasta,29040,201,29671,30713215,1057.6176,0,11423,48,17093,85.87232,470,1071,1569,2273,4363,0.48502,0.00831,0.00765,1.87295,0,0.0,0.19327,18618,18618,0.64112,0.80455,15471,0.66855,8240,0.35608,7690,0.33231,7030,0.30379,6728,0.29074,6289,0.27177,0.31137,,,
/mnt/scratch/ljcohen/mmetsp/Chromera_velia/SRR1296980/trinity/Chromera_velia_SRR1296980.Trinity.fixed.fasta,54902,201,7198,37077996,675.34873,0,10939,0,18532,72.92489,292,575,976,1491,2432,0.53272,0.03106,0.01196,1.60314,0,0.0,0.13015,20250,20250,0.36884,1.07994,17434,0.92976,10831,0.57762,10320,0.55037,9561,0.50989,9279,0.49485,8905,0.47491,0.56879,,,
/mnt/scratch/ljcohen/mmetsp/Emiliania_huxleyi/SRR1300231/trinity/Emiliania_huxleyi_SRR1300231.Trinity.fixed.fasta,39407,201,13676,24536236,622.63649,0,6316,1,17066,90.93151,280,514,834,1306,2282,0.68407,0.01102,0.00439,2.34729,0,0.0,0.11136,21439,21439,0.54404,1.10221,17034,0.87574,9347,0.48054,8500,0.437,7451,0.38307,7049,0.3624,6449,0.33155,0.45708,,,
/mnt/scratch/ljcohen/mmetsp/Prasinoderma_coloniale/SRR1296862/trinity/Prasinoderma_coloniale_SRR1296862.Trinity.fixed.fasta,13816,201,17028,13843199,1001.96866,0,4857,10,8693,89.17277,442,973,1515,2270,3934,0.6818,0.00908,0.00617,2.46334,0,0.0,0.15686,11414,11414,0.82614,1.1153,9341,0.91274,5275,0.51544,4941,0.4828,4520,0.44167,4334,0.42349,4055,0.39623,0.50662,,,
/mnt/scratch/ljcohen/mmetsp/Chaetoceros_neogracile/SRR1296836/trinity/Chaetoceros_neogracile_SRR1296836.Trinity.fixed.fasta,27265,201,13789,31226267,1145.28762,0,11329,15,14722,72.77901,492,1212,1822,2670,4419,0.37646,0.01019,0.00767,1.74924,0,0.0,0.19247,16331,16331,0.59897,0.67738,13271,0.55046,6918,0.28695,6299,0.26127,5639,0.2339,5316,0.2205,4928,0.2044,0.25325,,,
/mnt/scratch/ljcohen/mmetsp/Kryptoperidinium_foliaceum/SRR1296842/trinity/Kryptoperidinium_foliaceum_SRR1296842.Trinity.fixed.fasta,51009,201,5033,21321673,417.99826,0,2305,0,13195,94.29944,231,320,460,684,1150,0.64434,0.01285,0.00705,2.21215,0,0.0,0.0858,43784,43784,0.85836,0.57307,32725,0.42833,15252,0.19963,8106,0.1061,4177,0.05467,2900,0.03796,1706,0.02233,0.15449,,,
/mnt/scratch/ljcohen/mmetsp/Pseudo-nitzschia_australis/SRR1296848/trinity/Pseudo-nitzschia_australis_SRR1296848.Trinity.fixed.fasta,27586,201,9023,26931299,976.26691,0,9780,0,13391,73.04225,383,1052,1650,2331,3461,0.4695,0.00436,0.00834,2.06919,0,0.0,0.17764,17248,17248,0.62524,0.84882,13114,0.64537,6855,0.33735,6091,0.29975,5241,0.25792,4855,0.23893,4344,0.21378,0.30354,,,
/mnt/scratch/ljcohen/mmetsp/Chaetoceros_curvisetus/SRR1296993/trinity/Chaetoceros_curvisetus_SRR1296993.Trinity.fixed.fasta,8888,201,3954,5954626,669.96242,0,1834,0,3728,75.17404,314,622,897,1205,1735,0.42439,0.02344,0.01417,1.6907,0,0.0,0.13654,5068,5068,0.57021,1.04624,4632,0.95623,2697,0.55677,2653,0.54769,2543,0.52498,2499,0.5159,2417,0.49897,0.56078,,,
/mnt/scratch/ljcohen/mmetsp/Minchinia_chitonis/SRR1300215/trinity/Minchinia_chitonis_SRR1300215.Trinity.fixed.fasta,1626,201,1956,557396,342.80197,0,24,0,225,92.35965,217,266,342,488,796,0.54063,0.00837,0.00979,2.0033,0,0.0,0.07415,368,368,0.22632,0.84988,338,0.7806,181,0.41801,175,0.40416,155,0.35797,143,0.33025,136,0.31409,0.41214,,,
/mnt/scratch/ljcohen/mmetsp/Emiliania_huxleyi/SRR1300235/trinity/Emiliania_huxleyi_SRR1300235.Trinity.fixed.fasta,33568,201,13599,21404727,637.65273,0,5754,2,14431,88.11674,278,531,885,1376,2420,0.6809,0.00916,0.00368,2.35736,0,0.0,0.11281,18452,18452,0.54969,1.08945,14271,0.84259,7716,0.45557,7047,0.41607,6097,0.35998,5754,0.33973,5201,0.30708,0.44804,,,
/mnt/scratch/ljcohen/mmetsp/Thalassiosira_rotula/SRR1296988/trinity/Thalassiosira_rotula_SRR1296988.Trinity.fixed.fasta,35945,201,12573,26462912,736.20565,0,8294,5,15556,83.96684,303,652,1135,1741,2907,0.49589,0.01634,0.00951,1.95845,0,0.0,0.14261,19206,19206,0.53432,1.14016,15184,0.9014,8835,0.52449,8192,0.48632,7253,0.43057,6876,0.40819,6461,0.38356,0.50168,,,
