assembly,n_seqs,smallest,largest,n_bases,mean_len,n_under_200,n_over_1k,n_over_10k,n_with_orf,mean_orf_percent,n90,n70,n50,n30,n10,gc,gc_skew,at_skew,cpg_ratio,bases_n,proportion_n,linguistic_complexity,fragments,fragments_mapped,p_fragments_mapped,good_mappings,p_good_mapping,bad_mappings,potential_bridges,bases_uncovered,p_bases_uncovered,contigs_uncovbase,p_contigs_uncovbase,contigs_uncovered,p_contigs_uncovered,contigs_lowcovered,p_contigs_lowcovered,contigs_segmented,p_contigs_segmented,score,optimal_score,cutoff,SampleName
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0469.trinity_out_2.2.0.Trinity.fasta,143123,201,14285,97690866,682.5658099999999,0,28389,11,54071,87.2544,279,563,1077,1725,2981,0.58967,0.02028,-0.00345,1.91304,0,0.0,0.12805,30950687,28385903,0.9171299999999999,25631252,0.8281299999999999,2754651,24814,7776402,0.0796,43953,0.3071,14775,0.10323,110918,0.77498,8894,0.06214,0.36351,0.53241,0.16733,MMETSP0469
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0133.trinity_out_2.2.0.Trinity.fasta,15572,201,2571,5580738,358.38287,0,133,0,2084,86.28031,226,287,374,496,734,0.5030399999999999,0.00373,0.00309,1.8184900000000002,0,0.0,0.07833,11054332,4060313,0.36730999999999997,925875,0.08376,3134438,12641,530777,0.09511,10195,0.6547,1323,0.08496000000000001,9992,0.64166,1389,0.0892,0.00205,0.03717,0.65245,MMETSP0133
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0593.trinity_out_2.2.0.Trinity.fasta,31357,201,8752,26553964,846.82731,0,9122,0,16223,82.681,363,802,1258,1846,3047,0.45113000000000003,0.012709999999999999,0.0081,1.8026400000000002,0,0.0,0.16136,23754801,22258930,0.9370299999999999,19423937,0.8176800000000001,2834993,22228,773979,0.02915,11823,0.37704,1281,0.04085,15548,0.49583999999999995,2486,0.07927999999999999,0.30848000000000003,0.42601999999999995,0.3708,MMETSP0593
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0893.trinity_out_2.2.0.Trinity.fasta,26579,201,13739,22346470,840.7566099999999,0,7743,1,12595,75.64412,353,799,1265,1843,3038,0.39331,0.0055899999999999995,-0.0013,2.1444799999999997,0,0.0,0.15582000000000001,13794223,12642780,0.91653,11318290,0.8205100000000001,1324490,16014,1257186,0.056260000000000004,8027,0.30201,1614,0.06072,13832,0.52041,2295,0.08635,0.32173,0.41965,0.23578000000000002,MMETSP0893
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0493.trinity_out_2.2.0.Trinity.fasta,35050,201,8794,27389326,781.43583,0,9473,0,16057,77.01338,332,738,1168,1665,2641,0.48608999999999997,0.016880000000000003,0.00943,1.9529599999999998,0,0.0,0.15234,16320035,15159765,0.92891,13737237,0.8417399999999999,1422528,20439,894613,0.03266,11153,0.3182,1289,0.03678,20786,0.59304,4215,0.12025999999999999,0.33705999999999997,0.39854,0.046810000000000004,MMETSP0493
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0809.trinity_out_2.2.0.Trinity.fasta,70116,201,12772,38505160,549.16367,0,8604,2,13585,70.73246,244,392,742,1459,2789,0.5514100000000001,0.013969999999999998,0.00057,1.7733,0,0.0,0.10833,19620623,16652393,0.84872,14724806,0.75048,1927587,34382,714770,0.01856,14327,0.20432999999999998,852,0.01215,59994,0.85564,1606,0.0229,0.30249000000000004,0.46361,0.64515,MMETSP0809
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0235.trinity_out_2.2.0.Trinity.fasta,9594,201,13245,6280959,654.6757299999999,0,1603,8,3673,81.67738,274,528,940,1565,3286,0.36611,0.01444,0.01125,1.67757,0,0.0,0.12355999999999999,6148733,5945885,0.96701,5667463,0.9217299999999999,278422,4094,83051,0.013219999999999999,1674,0.17448,64,0.006670000000000001,8026,0.8365600000000001,304,0.031689999999999996,0.45988999999999997,0.49238999999999994,0.31503000000000003,MMETSP0235
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP1392.trinity_out_2.2.0.Trinity.fasta,40748,201,9627,35267581,865.50459,0,11781,0,16578,68.54146999999999,344,833,1443,2125,3362,0.56952,0.0182,0.00242,1.7599,0,0.0,0.15367999999999998,32070325,30208921,0.94196,27450905,0.85596,2758016,21085,1440744,0.04085,12745,0.31278,1799,0.04415,27346,0.6711,1750,0.04295,0.4021,0.48208,0.41058999999999996,MMETSP1392
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0119.trinity_out_2.2.0.Trinity.fasta,123721,201,12626,68347117,552.42939,0,15400,3,49936,89.06713,262,458,732,1020,1514,0.65117,0.0072900000000000005,0.0028,2.2886,0,0.0,0.1063,36736841,30730990,0.83652,24890324,0.67753,5840666,60508,1931754,0.028260000000000004,31958,0.25831,3470,0.02805,68436,0.55315,19211,0.15528,0.24527,0.29849000000000003,0.04085,MMETSP0119
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0795.trinity_out_2.2.0.Trinity.fasta,29024,201,19943,29133143,1003.76044,0,8614,37,12216,74.67529,356,1057,1970,3101,5391,0.57115,0.010709999999999999,0.014580000000000001,2.23838,0,0.0,0.17039,26861330,25226684,0.93915,23317565,0.8680700000000001,1909119,16209,1226294,0.042089999999999995,8500,0.29286,1004,0.034589999999999996,19810,0.6825399999999999,991,0.03414,0.40393,0.5617,0.50544,MMETSP0795
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0329.trinity_out_2.2.0.Trinity.fasta,1213,201,11783,1288255,1062.0404,0,477,2,737,82.66856999999999,481,1040,1576,2227,3776,0.46269,0.009640000000000001,0.00825,1.9502700000000002,0,0.0,0.19196,40626302,2082257,0.05125,1869326,0.04601,212931,687,42265,0.03281,385,0.31739,76,0.06265,408,0.33636,115,0.09481,0.019,0.02783,0.41048999999999997,MMETSP0329
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0225.trinity_out_2.2.0.Trinity.fasta,849,201,1118,240204,282.9258,0,1,0,10,84.0011,219,243,276,328,424,0.53974,0.00549,0.01708,2.2163,0,0.0,0.059129999999999995,26571295,13859467,0.5216,1718182,0.06466000000000001,12141285,837,3374,0.01405,129,0.15194000000000002,2,0.00236,90,0.10601,510,0.6007100000000001,0.00144,0.00487,0.33376999999999996,MMETSP0225
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0993.trinity_out_2.2.0.Trinity.fasta,89404,201,8807,57118457,638.88033,0,15919,0,37970,85.89947,291,546,868,1274,2031,0.56972,0.01797,0.01377,2.10335,0,0.0,0.12519,36058114,31285062,0.8676299999999999,25259923,0.70053,6025139,67039,2234176,0.03911,38505,0.43068999999999996,4339,0.048530000000000004,46267,0.5175,5813,0.06502000000000001,0.23568000000000003,0.37763,0.41158,MMETSP0993
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0578.trinity_out_2.2.0.Trinity.fasta,29138,201,8519,21209795,727.9084,0,6831,0,13463,83.33093000000001,316,660,1050,1519,2450,0.45382,0.01486,0.00828,1.7983900000000002,0,0.0,0.14371,25299062,23148308,0.91499,20012081,0.79102,3136227,18970,787596,0.03713,10663,0.36595,1537,0.05275,16076,0.55172,1616,0.05546,0.29463,0.45481000000000005,0.41555,MMETSP0578
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP1139.trinity_out_2.2.0.Trinity.fasta,25079,201,13462,20421022,814.26779,0,7133,3,12361,84.87969,330,799,1263,1832,3049,0.6544800000000001,0.00486,0.00312,2.15699,0,0.0,0.14397000000000001,19975659,18862248,0.94426,17542040,0.8781700000000001,1320208,14649,685468,0.033569999999999996,6293,0.25093000000000004,991,0.03952,16890,0.67347,916,0.03652,0.39744,0.5442899999999999,0.48649,MMETSP1139
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0913.trinity_out_2.2.0.Trinity.fasta,25207,201,3912,15612222,619.36057,0,4086,0,9796,75.7917,299,553,809,1090,1594,0.48098,0.02225,0.00982,1.9194799999999999,0,0.0,0.12817,18652143,17219575,0.9232,15629286,0.83794,1590289,12565,647615,0.04148,7451,0.29559,1409,0.0559,10908,0.43273999999999996,4934,0.19574,0.26902,0.34979,0.04173,MMETSP0913
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP1449.trinity_out_2.2.0.Trinity.fasta,29909,201,20360,27705881,926.33926,0,10031,12,15667,78.47913,395,915,1393,2004,3331,0.46334,0.00601,0.00599,1.8739700000000001,0,0.0,0.1751,34437474,31885225,0.92589,26990251,0.78375,4894974,22795,829103,0.029930000000000002,12488,0.41753,1182,0.03952,13758,0.46,2218,0.07416,0.30605,0.42052,0.41727,MMETSP1449
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0972.trinity_out_2.2.0.Trinity.fasta,37374,201,13109,31958665,855.1042199999999,0,10880,1,19602,85.2694,365,807,1278,1899,3212,0.55748,0.00851,0.0091,2.0352200000000003,0,0.0,0.16052,21201857,19671416,0.9278200000000001,17237899,0.81304,2433517,26292,1062171,0.03324,14603,0.39073,1558,0.04169,19532,0.52261,1899,0.05081,0.33108000000000004,0.5022800000000001,0.47602,MMETSP0972
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0804.trinity_out_2.2.0.Trinity.fasta,40880,201,13592,41730591,1020.80702,0,15010,8,19947,73.47938,395,1125,1740,2452,3867,0.5946199999999999,0.0137,0.00539,1.7651700000000001,0,0.0,0.17807,28829237,27386011,0.94994,25464389,0.88328,1921622,24584,2665228,0.06387000000000001,15083,0.36896,1955,0.04782,23727,0.58041,2000,0.04892,0.4303,0.54089,0.35934,MMETSP0804
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP1096.trinity_out_2.2.0.Trinity.fasta,74018,201,7875,51101433,690.39197,0,15817,0,29541,73.32358,308,628,958,1341,2143,0.5978,0.01287,0.00248,2.12866,0,0.0,0.13544,30416576,28027854,0.9214700000000001,25246319,0.8300200000000001,2781535,41887,1575858,0.03084,20476,0.27664,2020,0.02729,44553,0.60192,8680,0.11727,0.33366,0.37977,0.05005,MMETSP1096
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0785.trinity_out_2.2.0.Trinity.fasta,24608,201,25676,25384224,1031.54356,0,8455,57,15164,91.71682,453,959,1502,2363,4879,0.51467,0.044739999999999995,0.031030000000000002,1.64915,0,0.0,0.1827,25256881,24259152,0.9605,22353212,0.8850299999999999,1905940,17004,694824,0.02737,5572,0.22643000000000002,716,0.0291,8583,0.34879,1180,0.04795,0.48966000000000004,0.58937,0.44118999999999997,MMETSP0785
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0111.trinity_out_2.2.0.Trinity.fasta,39306,201,25909,31418592,799.33323,0,10802,10,18116,81.43636,324,774,1233,1760,2978,0.52313,0.00866,0.00655,2.00695,0,0.0,0.153,23496708,21959359,0.9345700000000001,20165941,0.85825,1793418,23173,1329580,0.042319999999999997,10734,0.27309,1286,0.03272,24796,0.63085,1811,0.04607,0.39609,0.51025,0.44978,MMETSP0111
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0044.trinity_out_2.2.0.Trinity.fasta,266,202,697,79003,297.00376,0,0,0,12,91.28388000000001,220,250,294,343,539,0.53497,0.013340000000000001,0.0026899999999999997,1.8911900000000001,0,0.0,0.06706000000000001,18366400,8660516,0.47153999999999996,3295123,0.17941,5365393,257,1398,0.0177,70,0.26316,4,0.015040000000000001,57,0.21429,154,0.57895,0.006229999999999999,0.10245,0.57224,MMETSP0044
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0382.trinity_out_2.2.0.Trinity.fasta,126886,201,7861,97911424,771.6487599999999,0,34102,0,67147,92.48088,324,734,1158,1636,2537,0.63232,0.00528,0.00037999999999999997,2.0194,0,0.0,0.14163,42632105,38417118,0.9011299999999999,33283988,0.78073,5133130,65044,1930461,0.019719999999999998,30191,0.23794,2640,0.02081,63765,0.50254,5625,0.04433,0.40159,0.52971,0.45636000000000004,MMETSP0382
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP1084.trinity_out_2.2.0.Trinity.fasta,14898,201,20798,20063688,1346.73701,0,7323,14,10600,78.65160999999999,649,1370,2087,2959,4625,0.63168,0.0061200000000000004,0.0011300000000000001,2.3068,0,0.0,0.20667,29097293,27545444,0.9466700000000001,24115071,0.8287700000000001,3430373,10425,1477459,0.07364,6293,0.42241000000000006,859,0.05766,5674,0.38086,1291,0.08666,0.36257,0.45556,0.36682,MMETSP1084
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP1359.trinity_out_2.2.0.Trinity.fasta,35304,201,9723,26661599,755.20052,0,9630,0,16693,71.55029,338,754,1051,1356,1987,0.45419,0.012,0.01078,2.02297,0,0.0,0.14978,24234613,22654865,0.93481,20628146,0.85119,2026719,16698,2023375,0.07589,12676,0.35905,1945,0.05509,19637,0.55623,4737,0.13418,0.31842,0.40978000000000003,0.22887,MMETSP1359
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0880.trinity_out_2.2.0.Trinity.fasta,31748,201,11962,32406697,1020.74767,0,12074,4,18625,82.02829,456,1013,1522,2187,3495,0.46712,0.00576,0.00555,1.9330200000000002,0,0.0,0.18799000000000002,23834285,22737417,0.9539799999999999,20753228,0.8707299999999999,1984189,22428,863070,0.02663,10995,0.34631999999999996,1171,0.03688,15063,0.47446000000000005,1760,0.055439999999999996,0.43642,0.54228,0.4531,MMETSP0880
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP1039.trinity_out_2.2.0.Trinity.fasta,30076,201,11325,25030695,832.24814,0,8617,1,15335,83.77248,349,795,1256,1823,2952,0.45457,0.0113,0.00539,1.79132,0,0.0,0.15953,31281759,29417432,0.9404,26524442,0.8479200000000001,2892990,19552,695713,0.02779,10137,0.33705,976,0.03245,16279,0.5412600000000001,1950,0.06484,0.37417,0.49423999999999996,0.39843,MMETSP1039
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0105.trinity_out_2.2.0.Trinity.fasta,37731,201,10961,31177205,826.30211,0,10096,1,17987,85.50894,323,782,1364,2056,3580,0.59407,0.00678,0.0036,2.1078,0,0.0,0.15264,20664784,18427514,0.89174,15347813,0.7427,3079701,16975,1683428,0.054000000000000006,14101,0.37372,2012,0.053320000000000006,25514,0.6762100000000001,1463,0.03877,0.28365999999999997,0.4038,0.44764,MMETSP0105
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0744.trinity_out_2.2.0.Trinity.fasta,30737,201,8096,26189021,852.03569,0,9371,0,16017,76.73482,371,820,1259,1786,2774,0.46413000000000004,0.0061,0.00572,1.8227400000000002,0,0.0,0.165,45066914,43067867,0.9556399999999999,39618091,0.8790899999999999,3449776,19827,846327,0.03232,10495,0.34145,1330,0.043269999999999996,13427,0.43683999999999995,8158,0.26541,0.278,0.33055999999999996,0.02914,MMETSP0744
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP1345.trinity_out_2.2.0.Trinity.fasta,16640,201,11248,17528871,1053.4177300000001,0,6550,2,11241,84.99146999999999,504,1015,1513,2182,3496,0.42268,-0.00053,0.02489,1.4546700000000001,0,0.0,0.18213,25575770,24424423,0.9549799999999999,21480778,0.8398899999999999,2943645,9614,634233,0.036180000000000004,5542,0.33305,729,0.04381,5524,0.33197,1835,0.11027999999999999,0.36814,0.43271000000000004,0.28663,MMETSP1345
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP1453.trinity_out_2.2.0.Trinity.fasta,16135,201,5202,12254065,759.4710299999999,0,4216,0,8177,81.48071,318,727,1134,1606,2413,0.60033,0.00972,0.01066,2.03884,0,0.0,0.14189000000000002,19224549,17343894,0.90217,14301299,0.7439100000000001,3042595,11344,430255,0.03511,7013,0.43465,603,0.03737,7260,0.44995,2925,0.18128,0.21798,0.27781,0.21914,MMETSP1453
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0007.trinity_out_2.2.0.Trinity.fasta,30922,201,6567,16617786,537.40981,0,3245,0,7980,71.0195,268,447,668,944,1452,0.5643699999999999,0.00932,0.0033399999999999997,2.20076,0,0.0,0.11257,20169675,18532100,0.91881,16820090,0.83393,1712010,14807,774702,0.04662,9752,0.31537,1987,0.06426,16773,0.54243,3401,0.10999,0.27164,0.40947,0.21245,MMETSP0007
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0287.trinity_out_2.2.0.Trinity.fasta,54406,201,8457,42148335,774.70012,0,14764,0,26268,79.19151,333,742,1124,1562,2533,0.60447,0.00639,0.00244,2.2559099999999996,0,0.0,0.14768,41713265,39399293,0.94453,36513821,0.87535,2885472,27566,1720399,0.04082,13275,0.244,2101,0.03862,35136,0.64581,3604,0.06624,0.40506,0.46347,0.03863,MMETSP0287
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0052.trinity_out_2.2.0.Trinity.fasta,35064,201,12350,28737934,819.58516,0,9468,5,17184,78.62903,365,740,1179,1742,2882,0.46663000000000004,0.02447,0.02145,1.9827400000000002,0,0.0,0.15065,26449937,25239160,0.9542200000000001,23615712,0.89285,1623448,25462,707015,0.0246,10401,0.29663,783,0.022330000000000003,17134,0.48865,1924,0.05487,0.48315,0.53252,0.03009,MMETSP0052
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP1358.trinity_out_2.2.0.Trinity.fasta,36004,201,7507,24156090,670.92795,0,7203,0,14849,82.46065,287,581,978,1463,2396,0.47172,0.012190000000000001,0.013569999999999999,1.94038,0,0.0,0.13344,23623295,21055276,0.8912899999999999,18276833,0.77368,2778443,24328,627267,0.02597,6686,0.1857,616,0.01711,11885,0.3301,1015,0.028189999999999996,0.33783,0.47038,0.5082800000000001,MMETSP1358
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP1058.trinity_out_2.2.0.Trinity.fasta,33378,201,16809,37751264,1131.02235,0,13951,23,19143,79.69621,502,1153,1732,2494,4212,0.4688,0.0081,0.00441,1.85657,0,0.0,0.20159000000000002,33112989,31258198,0.94399,27843386,0.84086,3414812,21647,1531956,0.04058,13263,0.39736,1639,0.0491,14277,0.42773999999999995,2719,0.08146,0.35927,0.46147,0.21365,MMETSP1058
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP1101.trinity_out_2.2.0.Trinity.fasta,73662,201,12888,43923157,596.27972,0,10713,15,25990,87.31328,262,465,820,1358,2646,0.56739,0.022269999999999998,0.011909999999999999,1.92913,0,0.0,0.11528,23711964,20408182,0.86067,17563847,0.7407199999999999,2844335,36086,1051211,0.02393,17024,0.23110999999999998,1493,0.02027,56163,0.76244,2708,0.03676,0.29627,0.44891000000000003,0.54498,MMETSP1101
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP1117.trinity_out_2.2.0.Trinity.fasta,64980,201,8059,40420507,622.04535,0,11792,0,28338,89.0112,276,545,872,1246,1845,0.5697399999999999,0.007559999999999999,0.00293,1.9648400000000001,0,0.0,0.12633,29826103,26566924,0.8907299999999999,23615762,0.79178,2951162,25232,755738,0.0187,11519,0.17727,1205,0.01854,41852,0.64408,2935,0.04517,0.41862,0.50569,0.45269,MMETSP1117
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP1005.trinity_out_2.2.0.Trinity.fasta,27886,201,6485,19751154,708.28208,0,6512,0,11214,76.00201,306,651,1035,1456,2243,0.42402,0.01998,0.008579999999999999,1.76955,0,0.0,0.13959000000000002,13070132,11931871,0.91291,10748725,0.82239,1183146,14441,698281,0.03535,8110,0.29083000000000003,1084,0.03887,17045,0.61124,3221,0.11550999999999999,0.31699,0.37854,0.03853,MMETSP1005
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP1104.trinity_out_2.2.0.Trinity.fasta,31307,201,13117,21084422,673.4730900000001,0,5909,2,15241,94.66020999999999,299,565,931,1445,2494,0.66268,0.024669999999999997,0.00336,2.19766,0,0.0,0.12133,11174800,10269021,0.91894,8605644,0.7700899999999999,1663377,16692,524452,0.02487,10923,0.3489,836,0.0267,22462,0.71748,998,0.03188,0.3323,0.46545,0.50822,MMETSP1104
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0990.trinity_out_2.2.0.Trinity.fasta,72218,201,9012,41466688,574.1877099999999,0,10319,0,25847,81.65536999999999,268,478,763,1100,1696,0.56002,0.0164,0.01009,2.1021799999999997,0,0.0,0.11575,38445091,33553629,0.87277,26981712,0.70182,6571917,49102,1620877,0.03909,28207,0.39058000000000004,3036,0.04204,38498,0.53308,7539,0.10439000000000001,0.20185999999999998,0.31584,0.27307,MMETSP0990
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP1110.trinity_out_2.2.0.Trinity.fasta,138369,201,16865,96510885,697.48921,0,28350,17,64606,93.34995,295,600,1019,1576,2711,0.5875600000000001,0.008140000000000001,0.00394,1.95523,0,0.0,0.13312000000000002,28001076,24276496,0.86698,20545072,0.7337199999999999,3731424,75634,1492766,0.01547,31896,0.23051,2050,0.014819999999999998,101963,0.7368899999999999,2743,0.019819999999999997,0.3509,0.5101600000000001,0.5735,MMETSP1110
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP1417.trinity_out_2.2.0.Trinity.fasta,31856,201,13041,31617271,992.5060000000001,0,11581,1,18655,83.49911999999999,447,968,1454,2134,3491,0.46802,0.00762,0.00603,1.9345900000000003,0,0.0,0.18369000000000002,19747156,18425290,0.93306,15457812,0.78279,2967478,23308,1047317,0.03312,13053,0.40975,1342,0.04213,15672,0.49196000000000006,1490,0.04677,0.34999,0.46013999999999994,0.41946000000000006,MMETSP1417
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0718.trinity_out_2.2.0.Trinity.fasta,9747,201,5369,6358457,652.35016,0,1853,0,3995,75.71063000000001,308,594,863,1170,1688,0.4247,0.02316,0.0145,1.6903599999999999,0,0.0,0.13321,8649290,8115715,0.9383100000000001,7363654,0.85136,752061,3987,198035,0.03115,2473,0.25372,353,0.03622,5034,0.51647,2195,0.2252,0.28583000000000003,0.33635,0.02462,MMETSP0718
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP1097.trinity_out_2.2.0.Trinity.fasta,19296,201,5026,7650781,396.4957,0,710,0,3474,86.86176,226,301,419,630,1145,0.58755,0.01317,0.00857,2.08283,0,0.0,0.083,16791260,8978500,0.53471,6157145,0.36669,2821355,11794,332341,0.04344,5169,0.26788,1120,0.058039999999999994,1780,0.09225,1736,0.08997000000000001,0.07113,0.16889,0.3678,MMETSP1097
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0171.trinity_out_2.2.0.Trinity.fasta,50958,201,11610,38092387,747.5251599999999,0,12485,4,22475,80.56993,322,680,1096,1586,2597,0.51671,0.013369999999999998,0.00872,2.08751,0,0.0,0.14187,28355110,25694524,0.90617,22151161,0.7812100000000001,3543363,33360,1484026,0.03896,19079,0.37440999999999997,2141,0.042010000000000006,26692,0.5238,3121,0.06125,0.28324,0.46308,0.43133,MMETSP0171
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0229.trinity_out_2.2.0.Trinity.fasta,321,201,495,89287,278.15265,0,0,0,3,85.08740999999999,224,244,270,310,416,0.54364,0.01636,0.00297,2.08072,0,0.0,0.059820000000000005,30295222,13019943,0.42977,1571003,0.05186,11448940,314,947,0.01061,73,0.22741,0,0.0,30,0.09346,231,0.71963,0.0007099999999999999,0.0010400000000000001,0.01231,MMETSP0229
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0988.trinity_out_2.2.0.Trinity.fasta,72388,201,14348,42757861,590.67609,0,10324,9,26886,89.33848,266,461,793,1291,2406,0.62912,0.01951,0.01551,2.04146,0,0.0,0.11101,27747380,24025969,0.8658799999999999,20030993,0.72191,3994976,42580,1088343,0.02545,16286,0.22498,1406,0.01942,47688,0.65878,4686,0.06473,0.30391,0.40946,0.41085,MMETSP0988
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP1115.trinity_out_2.2.0.Trinity.fasta,75291,201,13099,55792486,741.0246400000001,0,18240,3,37419,90.81438,311,683,1099,1607,2537,0.57218,0.006670000000000001,0.0027600000000000003,1.96105,0,0.0,0.14367,27695840,25312199,0.91394,22793737,0.823,2518462,40360,852732,0.015280000000000002,15226,0.20223,1095,0.01454,46428,0.61665,2393,0.03178,0.4445,0.56265,0.55078,MMETSP1115
