"","SampleName","Run.x","ReleaseDate","LoadDate","spots","bases","spots_with_mates","avgLength","size_MB","AssemblyName","download_path","Experiment","LibraryName","LibraryStrategy","LibrarySelection","LibrarySource","LibraryLayout","InsertSize","InsertDev","Platform","Model","SRAStudy","BioProject","Study_Pubmed_id","ProjectID","Sample","BioSample","SampleType","TaxID","ScientificName","g1k_pop_code","source","g1k_analysis_group","Subject_ID","Sex","Disease","Tumor","Affection_Status","Analyte_Type","Histological_Type","Body_Site","CenterName","Submission","dbgap_study_accession","Consent","RunHash","ReadHash","Investigator","HighLevelClassification","Phylum","Class","Order","Family","Genus","Species","Strain","Input.Reads","Surviving.Reads","Percent.Surviving","assembly.x","n_seqs.x","smallest.x","largest.x","n_bases.x","mean_len.x","n_under_200.x","n_over_1k.x","n_over_10k.x","n_with_orf.x","mean_orf_percent.x","n90.x","n70.x","n50.x","n30.x","n10.x","gc.x","gc_skew.x","at_skew.x","cpg_ratio.x","bases_n.x","proportion_n.x","linguistic_complexity.x","fragments","fragments_mapped","p_fragments_mapped","good_mappings","p_good_mapping","bad_mappings","potential_bridges","bases_uncovered","p_bases_uncovered","contigs_uncovbase","p_contigs_uncovbase","contigs_uncovered","p_contigs_uncovered","contigs_lowcovered","p_contigs_lowcovered","contigs_segmented","p_contigs_segmented","score.x","optimal_score.x","cutoff.x","assembly.y","n_seqs.y","smallest.y","largest.y","n_bases.y","mean_len.y","n_under_200.y","n_over_1k.y","n_over_10k.y","n_with_orf.y","mean_orf_percent.y","n90.y","n70.y","n50.y","n30.y","n10.y","gc.y","gc_skew.y","at_skew.y","cpg_ratio.y","bases_n.y","proportion_n.y","linguistic_complexity.y","CRBB_hits","n_contigs_with_CRBB","p_contigs_with_CRBB","rbh_per_reference","n_refs_with_CRBB","p_refs_with_CRBB","cov25","p_cov25","cov50","p_cov50","cov75","p_cov75","cov85","p_cov85","cov95","p_cov95","reference_coverage","score.y","optimal_score.y","cutoff.y","Run.y","Complete_eukaryotic","Fragmented_eukaryotic","Missing_eukaryotic","Total_eukaryotic","Complete_eukaryotic_BUSCO_perc","Complete_protist","Fragmented_protist","Missing_protist","Total_protist","Complete_protist_BUSCO_perc","Unique_kmers","num_reads_kept_diginorm","total_reads_before_diginorm","perc_kept_diginorm","num_kmers_reads_diginorm","fp_rate_diginorm"
"102","MMETSP0150","SRR1296919","7/22/15","7/26/15",25757656,2575765600,25757656,100,1579,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296919","SRX551326",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS619035","SAMN02740224","simple",122233,"Chaetoceros debilis",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA166822",NA,"public","6A6A71047C87598B812271D69757582D","C4C7C209C8EB1DCD1AC510BE42DF2901","BankBeszteri","Stramenopila(SAR,Chromalveolata)","Bacillariophyta","Coscinodiscophyceae","Chaetocerotales","Chaetocerotaceae","Chaetoceros","debilis","MM31A-1",25757656,25755031,99.99,"/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0150.trinity_out_2.2.0.Trinity.fasta",30465,201,11699,29749496,976.5139,0,10927,4,16655,81.00642,435,955,1448,2077,3467,0.43113,0.00823,0.00547,1.80181,0,0,0.17996,25755031,24101331,0.93579,21708761,0.84289,2392570,22947,884262,0.02972,11256,0.36947,1190,0.03906,12369,0.40601,1784,0.05856,0.36596,0.54064,0.50333,"/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0_zenodo/MMETSP0150.trinity_out_2.2.0.Trinity.fasta",2013,201,6849,1851098,919.57178,0,625,0,985,81.82598,374,884,1481,2190,3778,0.43283,0.00363,0.00833,1.77218,0,0,0.16848,1640,1640,0.8147,0.08609,917,0.04814,456,0.02394,393,0.02063,319,0.01675,289,0.01517,252,0.01323,0.02449,NA,NA,NA,"MMETSP0150",236,34,33,303,0.778877887789,184,26,24,234,0.786324786324786,1086999,20367236,51512491,"39.5%",75562249,0
"103","MMETSP0151","SRR1296884","7/22/15","7/26/15",24531384,2453138400,24531384,100,1511,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296884","SRX551291",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS619000","SAMN02740321","simple",1077153,"Paramoeba atlantica",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA166822",NA,"public","F4FABFC7365B12DF926D1C51E7236488","5BF223FDE3175A212782296EFAAACC34","AlexanderKudryavtsev","Amoebozoa","Unknown","Lobosa","Dactylopodida","Paramoebidae","Paramoeba","atlantica","621/1/CCAP1560/9",24531384,23881764,97.35,"/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0151.trinity_out_2.2.0.Trinity.fasta",45281,201,11466,28855840,637.26154,0,7547,1,18535,90.50242,279,520,884,1424,2602,0.41642,0.0336,0.01556,1.44287,0,0,0.1175,23881764,22333159,0.93516,19882506,0.83254,2450653,30150,797009,0.02762,12719,0.28089,1104,0.02438,32932,0.72728,1435,0.03169,0.3352,0.50104,0.47575,"/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0_zenodo/MMETSP0151.trinity_out_2.2.0.Trinity.fasta",45281,201,11466,28855840,637.26154,0,7547,1,18535,90.50242,279,520,884,1424,2602,0.41642,0.0336,0.01556,1.44287,0,0,0.1175,25646,25646,0.56637,1.12473,19054,0.83563,9907,0.43448,9088,0.39856,8037,0.35247,7602,0.33339,6896,0.30243,0.43736,NA,NA,NA,"MMETSP0151",209,56,38,303,0.689768976898,171,23,40,234,0.730769230769231,21567799,493874,649485,"76.0%",7055636,0
"104","MMETSP0152","SRR1296920","7/22/15","7/26/15",22839663,2283966300,22839663,100,1377,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296920","SRX551327",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS619039","SAMN02740290","simple",1049557,"Thalassiothrix antarctica",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA166822",NA,"public","6A8B5B7F8AD03AFF075362E30DACE790","B9D843DEAB634D1E02A0019814E7AD96","BankBeszteri","Stramenopila(SAR,Chromalveolata)","Bacillariophyta","Fragilariophyceae","Thalassionematales","Thalassionemataceae","Thalassiothrix","antarctica","L6-D1",22839663,22836808,99.99,"/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0152.trinity_out_2.2.0.Trinity.fasta",39510,201,8886,25799110,652.97671,0,7288,0,15923,85.17665,283,553,930,1422,2409,0.39965,0.01622,0.01407,1.88332,0,0,0.1266,22836808,20473212,0.8965,17627230,0.77188,2845982,26604,549553,0.0213,10463,0.26482,1081,0.02736,18062,0.45715,1773,0.04487,0.293,0.45601,0.48934,"/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0_zenodo/MMETSP0152.trinity_out_2.2.0.Trinity.fasta",39510,201,8886,25799110,652.97671,0,7288,0,15923,85.17665,283,553,930,1422,2409,0.39965,0.01622,0.01407,1.88332,0,0,0.1266,32133,32133,0.81329,1.25736,19458,0.76139,10598,0.4147,8814,0.34489,6636,0.25967,5666,0.22171,4413,0.17268,0.41168,NA,NA,NA,"MMETSP0152",187,64,52,303,0.617161716172,150,38,46,234,0.641025641025641,19871282,18891228,45676012,"41.4%",81125809,0
"105","MMETSP0154","SRR1296921","7/22/15","7/26/15",23573411,2357341100,23573411,100,1423,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296921","SRX551328",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS619036","SAMN02740291","simple",1049557,"Thalassiothrix antarctica",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA166822",NA,"public","42AE59FB6E1C5A4D241FCC15F231C394","0365205304B1EB75ADDEE9F21FEC8E2A","BankBeszteri","Stramenopila(SAR,Chromalveolata)","Bacillariophyta","Fragilariophyceae","Thalassionematales","Thalassionemataceae","Thalassiothrix","antarctica","L6-D1",23573411,23567702,99.98,"/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0154.trinity_out_2.2.0.Trinity.fasta",44023,201,11744,30688169,697.094,0,9127,1,18959,84.39746,302,610,995,1511,2539,0.39646,0.01385,0.01209,1.89169,0,0,0.13325,23567702,21563155,0.91495,18744908,0.79536,2818247,29165,985205,0.0321,15250,0.34641,1804,0.04098,26509,0.60216,2134,0.04847,0.29368,0.46419,0.42175,"/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0_zenodo/MMETSP0154.trinity_out_2.2.0.Trinity.fasta",44023,201,11744,30688169,697.094,0,9127,1,18959,84.39746,302,610,995,1511,2539,0.39646,0.01385,0.01209,1.89169,0,0,0.13325,30005,30005,0.68158,1.20978,20160,0.81284,10572,0.42626,9605,0.38727,8391,0.33832,7827,0.31558,7032,0.28353,0.44465,NA,NA,NA,"MMETSP0154",209,59,35,303,0.689768976898,172,30,32,234,0.735042735042735,24994381,18395472,47139933,"39.0%",82113768,0
"106","MMETSP0156","SRR1296922","7/22/15","7/26/15",26264741,2626474100,26264741,100,1601,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296922","SRX551329",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS619037","SAMN02740296","simple",33649,"Thalassionema nitzschioides",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA166822",NA,"public","6838569357CF95A02A090E42EED0F98B","B68F988C0CD3950C6C8E625857A71FA0","BankBeszteri","Stramenopila(SAR,Chromalveolata)","Bacillariophyta","Fragilariophyceae","Thalassionematales","Thalassionemataceae","Thalassionema","nitzschioides","L26-B",26264741,26262593,99.99,"/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0156.trinity_out_2.2.0.Trinity.fasta",32947,201,13226,32555193,988.10796,0,11894,6,18699,79.96697,442,964,1449,2115,3618,0.42954,0.00646,0.00345,1.94249,0,0,0.1831,26262593,25001696,0.95199,23006166,0.87601,1995530,21240,1140180,0.03502,10515,0.31915,1479,0.04489,16282,0.49419,1929,0.05855,0.41315,0.52475,0.36297,"/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0_zenodo/MMETSP0156.trinity_out_2.2.0.Trinity.fasta",32947,201,13226,32555193,988.10796,0,11894,6,18699,79.96697,442,964,1449,2115,3618,0.42954,0.00646,0.00345,1.94249,0,0,0.1831,25700,25700,0.78004,1.27607,17736,0.88064,9167,0.45516,8529,0.42349,7636,0.37915,7284,0.36167,6760,0.33565,0.45929,NA,NA,NA,"MMETSP0156",257,23,23,303,0.848184818482,201,20,13,234,0.858974358974359,23354761,20046890,52527142,"38.2%",77778423,0
"107","MMETSP0158","SRR1296923","7/22/15","7/26/15",28552179,2855217900,28552179,100,1743,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296923","SRX551330",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS619038","SAMN02740297","simple",33649,"Thalassionema nitzschioides",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA166822",NA,"public","4446E4131CBA488C02C0EDCE7EDDCBF5","45A5CCE5637B62BEA9516984C8E229A6","BankBeszteri","Stramenopila(SAR,Chromalveolata)","Bacillariophyta","Fragilariophyceae","Thalassionematales","Thalassionemataceae","Thalassionema","nitzschioides","L26-B",28552179,28548319,99.99,"/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0158.trinity_out_2.2.0.Trinity.fasta",32424,201,15624,33502608,1033.26573,0,12380,9,19194,79.9832,473,1006,1498,2167,3692,0.42953,0.00593,0.00472,1.94109,0,0,0.19003,28548319,27137577,0.95058,24977513,0.87492,2160064,21633,1081935,0.03229,10615,0.32738,1442,0.04447,14370,0.44319,1960,0.06045,0.4202,0.54304,0.41838,"/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0_zenodo/MMETSP0158.trinity_out_2.2.0.Trinity.fasta",32424,201,15624,33502608,1033.26573,0,12380,9,19194,79.9832,473,1006,1498,2167,3692,0.42953,0.00593,0.00472,1.94109,0,0,0.19003,26500,26500,0.8173,1.28947,18097,0.88059,9399,0.45735,8754,0.42596,7855,0.38222,7476,0.36378,6877,0.33463,0.46184,NA,NA,NA,"MMETSP0158",261,17,25,303,0.861386138614,202,18,14,234,0.863247863247863,24104953,21597150,57100126,"37.8%",81037564,0
"108","MMETSP0160","SRR1296882","7/22/15","7/26/15",24581328,2458132800,24581328,100,1663,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296882","SRX551289",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS618998","SAMN02740427","simple",2839,"Odontella sinensis",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA166822",NA,"public","013AA06CC2BBD621A09B1D69C7929353","EA497F33AD909537265ADD3518672D16","DeclenSchroeder","Stramenopila(SAR,Chromalveolata)","Bacillariophyta","Coscinodiscophyceae","Triceratiales","Triceratiaceae","Odontella","sinensis","Grunow1884",24581328,24514296,99.73,"/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0160.trinity_out_2.2.0.Trinity.fasta",40058,201,6647,24274148,605.97504,0,6662,0,15732,85.32926,278,506,832,1211,1888,0.5494,0.02129,0.01169,1.8183,0,0,0.12075,24514296,22692441,0.92568,20132371,0.82125,2560070,20955,661955,0.02727,10157,0.25356,1308,0.03265,23245,0.58028,2514,0.06276,0.33472,0.44494,0.34973,"/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0_zenodo/MMETSP0160.trinity_out_2.2.0.Trinity.fasta",40058,201,6647,24274148,605.97504,0,6662,0,15732,85.32926,278,506,832,1211,1888,0.5494,0.02129,0.01169,1.8183,0,0,0.12075,26902,26902,0.67158,1.12363,21127,0.88242,10818,0.45184,10238,0.42762,9224,0.38526,8736,0.36488,8117,0.33903,0.44894,NA,NA,NA,"MMETSP0160",170,79,54,303,0.561056105611,124,50,60,234,0.52991452991453,19674978,18891933,49089257,"38.5%",120861987,0
"109","MMETSP0161","SRR1296885","7/22/15","7/26/15",23481782,2348178200,23481782,100,1388,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296885","SRX551292",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS619001","SAMN02740345","simple",180227,"Paramoeba aestuarina",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA166822",NA,"public","A9DC1C37C7D7AC8BF2ED82D04B02CE68","7A1D3705D0C30F1DE854A8F0420B4AB6","AlexanderKudryavtsev","Amoebozoa","Unknown","Lobosa","Dactylopodida","Vexilliferidae","Neoparamoeba","aestuarina","SoJaBioB1-5/56/2",23481782,22778860,97.01,"/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0161.trinity_out_2.2.0.Trinity.fasta",40496,201,8301,27892489,688.77146,0,8118,0,20082,89.46304,316,608,922,1357,2214,0.43597,0.03454,0.02101,1.44548,0,0,0.12926,22778860,21308514,0.93545,18998619,0.83405,2309895,25566,934742,0.03351,11253,0.27788,1395,0.03445,24287,0.59974,2675,0.06606,0.36364,0.44048,0.35066,"/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0_zenodo/MMETSP0161.trinity_out_2.2.0.Trinity.fasta",40496,201,8301,27892489,688.77146,0,8118,0,20082,89.46304,316,608,922,1357,2214,0.43597,0.03454,0.02101,1.44548,0,0,0.12926,28762,28762,0.71024,1.11351,23012,0.8909,11919,0.46144,11188,0.43314,10199,0.39485,9754,0.37762,8914,0.3451,0.45316,NA,NA,NA,"MMETSP0161",235,41,27,303,0.775577557756,173,29,32,234,0.739316239316239,28321850,15967735,46259332,"34.5%",74288582,0
"110","MMETSP0164","SRR1296883","7/22/15","7/26/15",26617535,2661753500,26617535,100,1812,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296883","SRX551290",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS618999","SAMN02739967","simple",221442,"Coccolithus braarudii",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA166822",NA,"public","FE6DC335A069699D95775B1745B3530B","81DB7F9087CF285066F739D6C2D1310E","GlenWheeler","Haptophyta(Hacrobia,Chromalveolata)","Haptophyta","Prymnesiophyceae","Coccolithales","Coccolithaceae","Coccolithus","pelagicusssp.braarudi","PLY182g",26617535,26549316,99.74,"/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0164.trinity_out_2.2.0.Trinity.fasta",53504,201,6590,32173729,601.33315,0,8853,0,19808,81.21745,277,503,822,1186,1797,0.60794,0.01223,0.00088,2.21115,0,0,0.11886,26549316,24103854,0.90789,21365608,0.80475,2738246,27621,902299,0.02804,12099,0.22613,1577,0.02947,34483,0.64449,2657,0.04966,0.33985,0.44363,0.29471,"/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0_zenodo/MMETSP0164.trinity_out_2.2.0.Trinity.fasta",53504,201,6590,32173729,601.33315,0,8853,0,19808,81.21745,277,503,822,1186,1797,0.60794,0.01223,0.00088,2.21115,0,0,0.11886,34258,34258,0.64029,1.09478,27839,0.88965,14135,0.45171,13286,0.42458,11981,0.38288,11549,0.36907,10867,0.34728,0.44615,NA,NA,NA,"MMETSP0164",223,48,32,303,0.73597359736,156,39,39,234,0.666666666666667,30491944,22659194,53159866,"42.6%",158997405,0
"111","MMETSP0166","SRR1296762","7/22/15","7/27/15",37253754,3725375400,37253754,100,2188,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296762","SRX551169",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS618878","SAMN02740428","simple",1487602,"Vannella sp. CB-2014",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA166822",NA,"public","95BBEF676221B72A291E467332F9F7A8","C4F3A1C8A7D0F8A98AF07D761C308742","AlexanderKudryavtsev","Amoebozoa","Unknown","Unknown","Vannellida","Vannellidae","Vannella","robusta","DIVA3518/3/11/1/6",37253754,37200161,99.86,"/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0166.trinity_out_2.2.0.Trinity.fasta",26006,201,12322,19910067,765.59513,0,6639,4,13294,88.29816,335,699,1110,1591,2555,0.41437,0.0067,0.0059,1.77566,0,0,0.14857,37200161,34944662,0.93937,32201882,0.86564,2742780,13202,601729,0.03022,6881,0.26459,808,0.03107,14854,0.57118,1601,0.06156,0.41758,0.52594,0.33348,"/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0_zenodo/MMETSP0166.trinity_out_2.2.0.Trinity.fasta",26006,201,12322,19910067,765.59513,0,6639,4,13294,88.29816,335,699,1110,1591,2555,0.41437,0.0067,0.0059,1.77566,0,0,0.14857,17453,17453,0.67111,0.96091,13426,0.7392,6896,0.37967,6333,0.34868,5586,0.30755,5179,0.28514,4606,0.25359,0.32342,NA,NA,NA,"MMETSP0166",232,37,34,303,0.765676567657,174,24,36,234,0.743589743589744,16404159,13890098,74453891,"18.7%",65753402,0
"112","MMETSP0167","SRR1296822","7/22/15","7/26/15",27188668,2718866800,27188668,100,1720,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296822","SRX551229",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS618938","SAMN02740429","simple",38298,"Rhodella maculata",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA166822",NA,"public","44B1DB76E2B31F3E779D0F99DE143F25","5A98334178D3EE6EC683AF93BC06C182","ThomasMock","Rhodophyta(Archaeplastida)","Rhodophyta","Rhodellophyceae","Rhodellales","Rhodellaceae","Rhodella","maculata","CCMP736",27188668,27185430,99.99,"/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0167.trinity_out_2.2.0.Trinity.fasta",29515,201,8417,20957787,710.0724,0,6126,0,11412,75.27394,312,606,1003,1560,2660,0.58902,0.0272,0.00259,2.15896,0,0,0.13347,27185430,25335836,0.93196,22870991,0.8413,2464845,18230,739607,0.03529,10128,0.34315,1067,0.03615,12321,0.41745,5400,0.18296,0.27286,0.3624,0.05173,"/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0_zenodo/MMETSP0167.trinity_out_2.2.0.Trinity.fasta",29515,201,8417,20957787,710.0724,0,6126,0,11412,75.27394,312,606,1003,1560,2660,0.58902,0.0272,0.00259,2.15896,0,0,0.13347,22439,22439,0.76026,1.1255,16122,0.80865,8251,0.41385,7680,0.38521,6699,0.33601,6286,0.31529,5596,0.28068,0.42872,NA,NA,NA,"MMETSP0167",182,79,42,303,0.600660066007,111,54,69,234,0.474358974358974,16077525,15803036,54373757,"29.1%",72881311,0
"113","MMETSP0168","SRR1296763","7/22/15","7/27/15",32009172,3200917200,32009172,100,2070,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296763","SRX551170",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS618879","SAMN02740314","simple",95228,"Vannella",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA166822",NA,"public","173B6DE047D79650B5919E2061212177","B572F785B67C745B7AEAD8B024DFC390","AlexanderKudryavtsev","Amoebozoa","Unknown","Unknown","Vannellida","Vannellidae","Vannella","sp.","DIVA3517/6/12",32009172,32003079,99.98,"/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0168.trinity_out_2.2.0.Trinity.fasta",22740,201,20184,26765815,1177.03672,0,9963,20,16184,84.20185,562,1136,1685,2466,4331,0.63378,0.0067,0.01282,2.12783,0,0,0.18683,32003079,30532997,0.95406,28616710,0.89419,1916287,13437,1630681,0.06092,7091,0.31183,1759,0.07735,10189,0.44807,1737,0.07639,0.41895,0.55794,0.37654,"/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0_zenodo/MMETSP0168.trinity_out_2.2.0.Trinity.fasta",22740,201,20184,26765815,1177.03672,0,9963,20,16184,84.20185,562,1136,1685,2466,4331,0.63378,0.0067,0.01282,2.12783,0,0,0.18683,19310,19310,0.84916,1.11022,13048,0.75019,6717,0.38619,6082,0.34968,5411,0.3111,5074,0.29173,4513,0.25947,0.29869,NA,NA,NA,"MMETSP0168",278,11,14,303,0.917491749175,196,26,12,234,0.837606837606838,23628416,17228803,64011993,"26.9%",78241337,0
"114","MMETSP0169","SRR1296924","7/22/15","7/26/15",25730477,2573047700,25730477,100,1618,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296924","SRX551331",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS619040","SAMN02740288","simple",218684,"Corethron pennatum",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA166822",NA,"public","9CA787B8300E6CD254866317EDFC518C","BE4A57964C51EFF59057ACDED3C06135","BankBeszteri","Stramenopila(SAR,Chromalveolata)","Bacillariophyta","Coscinodiscophyceae","Corethrales","Corethraceae","Corethron","pennatum","L29A3",25730477,25726418,99.98,"/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0169.trinity_out_2.2.0.Trinity.fasta",33590,201,3736,14170020,421.85234,0,1564,0,7925,87.72663,234,325,460,683,1187,0.53233,0.02333,0.011,2.13259,0,0,0.08747,25726418,10708817,0.41626,6937916,0.26968,3770901,17678,244230,0.01724,8174,0.24335,588,0.01751,19880,0.59184,2922,0.08699,0.07848,0.13169,0.37552,"/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0_zenodo/MMETSP0169.trinity_out_2.2.0.Trinity.fasta",2087,201,2438,857436,410.84619,0,84,0,460,85.99639,235,319,444,640,1093,0.53093,0.02207,0.01241,2.15072,0,0,0.08613,1474,1474,0.70628,0.06183,1043,0.04375,437,0.01833,319,0.01338,250,0.01049,226,0.00948,209,0.00877,0.01167,NA,NA,NA,"MMETSP0169",19,69,215,303,0.0627062706271,17,18,199,234,0.0726495726495727,811306,18473641,51456047,"35.9%",82443342,0
"115","MMETSP0171","SRR1296925","7/22/15","7/26/15",28360699,2836069900,28360699,100,1786,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296925","SRX551332",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS619041","SAMN02740289","simple",218684,"Corethron pennatum",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA166822",NA,"public","AAE3F8752DC6297EB17BF39D2E80FBC8","11A2EE0B74EF830628CD35D8A3C3D622","BankBeszteri","Stramenopila(SAR,Chromalveolata)","Bacillariophyta","Coscinodiscophyceae","Corethrales","Corethraceae","Corethron","pennatum","L29A3",28360699,28355110,99.98,"/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0171.trinity_out_2.2.0.Trinity.fasta",50958,201,11610,38092387,747.52516,0,12485,4,22475,80.56993,322,680,1096,1586,2597,0.51671,0.01337,0.00872,2.08751,0,0,0.14187,28355110,25694524,0.90617,22151161,0.78121,3543363,33360,1484026,0.03896,19079,0.37441,2141,0.04201,26692,0.5238,3121,0.06125,0.28324,0.46308,0.43133,"/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0_zenodo/MMETSP0171.trinity_out_2.2.0.Trinity.fasta",50958,201,11610,38092387,747.52516,0,12485,4,22475,80.56993,322,680,1096,1586,2597,0.51671,0.01337,0.00872,2.08751,0,0,0.14187,37793,37793,0.74165,1.13411,25794,0.77404,13418,0.40265,12132,0.36406,10521,0.31572,9843,0.29537,8865,0.26602,0.42881,NA,NA,NA,"MMETSP0171",190,67,46,303,0.627062706271,156,36,42,234,0.666666666666667,30010807,23709458,56715138,"41.8%",104587971,0
